misura,data,latitudine,longitudine,altezza,angolo_sole,al_sole,mag_x,mag_y,mag_z
185,2020-04-11 04:33:28,-22.194583333333334,32.94494444444444,428535.75,7.00858090452879,True,-29.91216278076172,-5.7044739723205575,35.58272933959961
186,2020-04-11 04:33:29,-22.14675,32.98738888888889,428517.21875,7.060039976622488,True,-29.86125373840332,-5.618133068084717,35.59334182739258
187,2020-04-11 04:33:30,-22.098888888888887,33.029805555555555,428498.6875,7.111506732679005,True,-29.74955749511719,-5.8824806213378915,35.56843185424805
188,2020-04-11 04:33:31,-22.051000000000002,33.07219444444445,428480.1875,7.162979892037868,True,-29.73681259155273,-5.828251361846924,35.63606643676758
189,2020-04-11 04:33:32,-22.00311111111111,33.11452777777778,428461.6875,7.214460735359546,True,-29.738508224487305,-5.9647722244262695,35.60728073120117
190,2020-04-11 04:33:33,-21.955194444444444,33.15686111111111,428443.1875,7.265944140002162,True,-29.606159210205078,-6.1989707946777335,35.282691955566406
191,2020-04-11 04:33:34,-21.907277777777775,33.19913888888888,428424.6875,7.3174369361548885,True,-29.75889778137207,-6.028717994689941,35.40135192871094
192,2020-04-11 04:33:35,-21.859333333333336,33.241416666666666,428406.21875,7.368933147402201,True,-29.721906661987305,-6.102828025817871,35.33197021484375
193,2020-04-11 04:33:36,-21.81138888888889,33.28363888888889,428387.75,7.420434481291388,True,-29.602598190307614,-6.259058475494385,35.22396469116211
194,2020-04-11 04:33:37,-21.763444444444445,33.325833333333335,428369.28125,7.471941791596103,True,-29.55177879333496,-6.141489505767822,35.27233123779297
195,2020-04-11 04:33:38,-21.71547222222222,33.368,428350.84375,7.523454224542692,True,-29.530221939086914,-6.120186805725098,35.23692321777344
196,2020-04-11 04:33:39,-21.667472222222223,33.41013888888889,428332.40625,7.5749717801311585,True,-29.572650909423828,-6.153067111968994,35.23100280761719
197,2020-04-11 04:33:40,-21.61947222222222,33.45225,428313.96875,7.626494458361503,True,-30.29503059387207,-6.1978960037231445,35.337188720703125
198,2020-04-11 04:33:41,-21.571472222222223,33.494305555555556,428295.53125,7.67802140546008,True,-29.590614318847656,-6.173024654388428,35.2740592956543
199,2020-04-11 04:33:43,-21.475416666666664,33.578361111111114,428258.75,7.781087252488279,True,-30.333614349365234,-6.106558322906494,35.410701751708984
200,2020-04-11 04:33:44,-21.42736111111111,33.62036111111111,428240.34375,7.832627006191549,True,-30.7711124420166,-6.156692028045653,35.38830947875977
201,2020-04-11 04:33:45,-21.379305555555558,33.662305555555555,428221.96875,7.884172736310344,True,-30.54523468017578,-6.294191360473633,35.005172729492195
202,2020-04-11 04:33:46,-21.331222222222223,33.70422222222223,428203.59375,7.935719320202782,True,-30.507089614868164,-6.374791622161865,34.97081756591797
203,2020-04-11 04:33:47,-21.28313888888889,33.74611111111111,428185.25,7.987271880510748,True,-30.29394340515137,-6.374527931213379,35.016845703125
204,2020-04-11 04:33:48,-21.23502777777778,33.78797222222222,428166.90625,8.03882700213965,True,-30.31337928771973,-6.314982891082764,34.98291778564453
205,2020-04-11 04:33:49,-21.18691666666667,33.82980555555556,428148.5625,8.090385538863138,True,-30.20549011230469,-6.2008609771728525,34.746524810791016
206,2020-04-11 04:33:50,-21.138805555555557,33.871611111111115,428130.25,8.141946636907564,True,-30.07845115661621,-6.155739784240723,34.718124389648445
207,2020-04-11 04:33:51,-21.090666666666664,33.91338888888889,428111.9375,8.193513711367514,True,-29.925403594970703,-6.137768745422362,34.84682083129883
208,2020-04-11 04:33:52,-21.0425,33.95513888888889,428093.625,8.245082493374756,True,-29.79006004333496,-6.0272889137268075,34.793704986572266
209,2020-04-11 04:33:53,-20.994333333333334,33.996833333333335,428075.34375,8.296653836702937,True,-29.810955047607425,-6.027160167694093,34.739391326904304
210,2020-04-11 04:33:54,-20.946166666666667,34.03852777777777,428057.0625,8.34822944889935,True,-29.866870880126953,-6.004050731658936,34.72962188720703
211,2020-04-11 04:33:55,-20.897972222222222,34.08016666666667,428038.78125,8.399806768643055,True,-29.83580207824707,-6.1101932525634775,34.577003479003906
212,2020-04-11 04:33:56,-20.849777777777778,34.121805555555554,428020.53125,8.451388357254991,True,-29.77523231506348,-6.042717933654785,34.21443557739258
213,2020-04-11 04:33:58,-20.753333333333334,34.204972222222224,427984.03125,8.554555803347094,True,-29.688512802124023,-6.063467025756836,34.216800689697266
214,2020-04-11 04:33:59,-20.705111111111112,34.2465,427965.8125,8.606143368374555,True,-30.36989784240723,-5.894726753234862,34.303436279296875
215,2020-04-11 04:34:00,-20.65686111111111,34.288,427947.59375,8.657731787175663,True,-30.15131759643555,-5.8271565437316895,34.36508560180664
216,2020-04-11 04:34:01,-20.608583333333335,34.3295,427929.375,8.709324474845001,True,-29.972257614135746,-5.930685997009277,34.32809829711914
217,2020-04-11 04:34:02,-20.560333333333332,34.37094444444445,427911.1875,8.760917162514337,True,-30.02120780944824,-6.123880386352539,34.44363021850586
218,2020-04-11 04:34:03,-20.512027777777778,34.41236111111111,427893.03125,8.812512411504613,True,-29.883012771606445,-6.2354021072387695,34.3675537109375
219,2020-04-11 04:34:04,-20.46375,34.45375,427874.84375,8.864111075589474,True,-29.99956703186035,-6.372682094573975,34.51218795776367
220,2020-04-11 04:34:05,-20.415416666666665,34.495111111111115,427856.6875,8.915709739674336,True,-29.958723068237305,-6.3540897369384775,34.388317108154304
221,2020-04-11 04:34:06,-20.36711111111111,34.53644444444444,427838.53125,8.967310965080138,True,-29.244802474975586,-6.416839122772218,34.322280883789055
222,2020-04-11 04:34:07,-20.31877777777778,34.57777777777778,427820.40625,9.018913898033226,True,-29.47785377502441,-6.512310028076173,34.46075439453125
223,2020-04-11 04:34:08,-20.270416666666666,34.619055555555555,427802.28125,9.07051683098632,True,-29.48649024963379,-6.455239295959473,34.322006225585945
224,2020-04-11 04:34:09,-20.222055555555553,34.66030555555555,427784.1875,9.122121471486707,True,-29.55191421508789,-6.408531665802003,34.14651107788086
225,2020-04-11 04:34:10,-20.173694444444447,34.701527777777784,427766.09375,9.173727819534383,True,-29.664735794067386,-6.325188159942628,34.00132369995117
226,2020-04-11 04:34:11,-20.125305555555556,34.74272222222222,427748.0,9.225333313808417,True,-29.72626304626465,-6.337779521942139,33.869842529296875
227,2020-04-11 04:34:13,-20.02852777777778,34.825027777777784,427711.875,9.328551986319292,True,-29.83341217041016,-6.2740888595581055,33.87334442138672
228,2020-04-11 04:34:14,-19.98011111111111,34.86613888888889,427693.8125,9.380161749461557,True,-29.17023468017578,-6.397420406341553,33.86914825439453
229,2020-04-11 04:34:15,-19.93166666666667,34.907222222222224,427675.78125,9.431772366377468,True,-29.22506904602051,-6.414521217346191,33.929275512695305
230,2020-04-11 04:34:16,-19.883222222222223,34.948277777777776,427657.75,9.48338383706702,True,-30.01429748535156,-6.321231365203857,33.86789703369141
231,2020-04-11 04:34:17,-19.834777777777777,34.98930555555555,427639.75,9.534993600209283,True,-30.07840347290039,-6.333799362182617,33.83944702148437
232,2020-04-11 04:34:18,-19.786333333333335,35.03030555555556,427621.75,9.58660677844613,True,-30.03628349304199,-6.288625240325928,33.742691040039055
233,2020-04-11 04:34:19,-19.737833333333334,35.07127777777778,427603.75,9.638219956682976,True,-29.310272216796875,-6.166474342346191,33.58097076416016
234,2020-04-11 04:34:20,-19.68936111111111,35.11222222222222,427585.78125,9.689830573598886,True,-29.400554656982425,-6.290688514709473,33.65248489379883
235,2020-04-11 04:34:21,-19.64086111111111,35.15313888888889,427567.8125,9.74144460560938,True,-29.526655197143555,-6.388413429260254,33.432804107666016
236,2020-04-11 04:34:22,-19.59236111111111,35.19402777777778,427549.875,9.793058637619877,True,-29.73425674438477,-6.251683712005615,33.509899139404304
237,2020-04-11 04:34:23,-19.543833333333335,35.23488888888889,427531.9375,9.844671815856724,True,-30.43598175048828,-6.275175094604492,33.49709701538086
238,2020-04-11 04:34:24,-19.495305555555557,35.27572222222222,427514.0,9.896284994093572,True,-30.184171676635746,-6.34432315826416,33.196983337402344
239,2020-04-11 04:34:25,-19.44675,35.31652777777777,427496.09375,9.947897318556773,True,-30.02098846435547,-6.427340984344482,32.98174285888672
240,2020-04-11 04:34:26,-19.398194444444442,35.35733333333334,427478.1875,9.999509643019973,True,-30.085208892822266,-6.891688346862793,33.01544189453125
241,2020-04-11 04:34:28,-19.301055555555557,35.438805555555554,427442.4375,10.102734291946376,True,-30.08330535888672,-6.711457252502441,32.97668838500977
242,2020-04-11 04:34:29,-19.252472222222224,35.4795,427424.5625,10.154346616409576,True,-30.657569885253906,-6.778912544250487,33.01586532592773
243,2020-04-11 04:34:30,-19.203888888888887,35.52019444444444,427406.71875,10.205957233325483,True,-29.82776260375977,-6.812343120574951,33.108409881591804
244,2020-04-11 04:34:31,-19.155277777777776,35.56083333333333,427388.90625,10.257566996467748,True,-29.861351013183594,-6.72732400894165,33.11973190307617
245,2020-04-11 04:34:32,-19.10663888888889,35.60147222222222,427371.0625,10.309174198289073,True,-30.08157157897949,-6.740814208984375,33.05855941772461
246,2020-04-11 04:34:33,-19.058027777777777,35.64205555555556,427353.28125,10.360783961431334,True,-30.06174468994141,-6.653596878051758,33.19635391235352
247,2020-04-11 04:34:34,-19.00936111111111,35.68263888888889,427335.46875,10.41239116325266,True,-30.10099029541016,-6.7178688049316415,33.176666259765625
248,2020-04-11 04:34:35,-18.96072222222222,35.72316666666667,427317.6875,10.463999218847631,True,-30.03664207458496,-6.612884521484375,33.16129684448242
249,2020-04-11 04:34:36,-18.912055555555554,35.76369444444445,427299.9375,10.515606420668954,True,-30.079524993896484,-6.820655822753906,33.17592620849609
250,2020-04-11 04:34:37,-18.863388888888892,35.80419444444444,427282.1875,10.567210207395693,True,-30.10544013977051,-6.773533821105957,33.408035278320305
251,2020-04-11 04:34:38,-18.814694444444445,35.84466666666667,427264.4375,10.618814847896077,True,-30.090864181518555,-6.6730780601501465,33.18310546875
252,2020-04-11 04:34:39,-18.766,35.88511111111111,427246.71875,10.670416927075523,True,-29.915998458862305,-6.770958423614503,33.379867553710945
253,2020-04-11 04:34:40,-18.717277777777777,35.92552777777777,427229.0,10.722019006254971,True,-29.949052810668945,-6.885307312011719,33.25116729736328
254,2020-04-11 04:34:41,-18.668583333333334,35.96591666666667,427211.3125,10.773618524113477,True,-29.88218879699707,-6.932864189147949,33.08620834350586
255,2020-04-11 04:34:42,-18.619833333333332,36.006277777777775,427193.625,10.825218041971985,True,-29.8477783203125,-6.954081535339356,33.068233489990234
256,2020-04-11 04:34:44,-18.52236111111111,36.08694444444445,427158.28125,10.928413662594414,True,-29.854698181152344,-6.8966145515441895,32.83610153198242
257,2020-04-11 04:34:45,-18.47358333333333,36.12722222222222,427140.65625,10.980006350263753,True,-29.8836612701416,-6.9860687255859375,32.8157958984375
258,2020-04-11 04:34:46,-18.424833333333336,36.1675,427123.03125,11.03159903793309,True,-29.922441482543945,-6.792656898498535,32.837928771972656
259,2020-04-11 04:34:47,-18.37602777777778,36.20772222222222,427105.40625,11.08319087182878,True,-29.88201904296875,-6.684053897857666,32.857192993164055
260,2020-04-11 04:34:48,-18.32725,36.24794444444444,427087.8125,11.13477843685624,True,-29.84777069091797,-6.800227642059326,32.92104721069336
261,2020-04-11 04:34:49,-18.278444444444442,36.28813888888889,427070.21875,11.186368563204642,True,-29.85382843017578,-6.638663768768311,32.837509155273445
262,2020-04-11 04:34:50,-18.229638888888886,36.32830555555556,427052.65625,11.237951005590222,True,-29.90974998474121,-6.737390995025635,32.022018432617195
263,2020-04-11 04:34:51,-18.18080555555556,36.36844444444444,427035.09375,11.289536009296745,True,-29.8448429107666,-6.628970146179199,32.206825256347656
264,2020-04-11 04:34:52,-18.131972222222224,36.40855555555555,427017.53125,11.341116744135034,True,-29.76323318481445,-6.745616436004639,32.37858200073242
265,2020-04-11 04:34:53,-18.08313888888889,36.44863888888889,427000.03125,11.392695771426029,True,-29.740190505981445,-6.612239360809326,32.303905487060554
266,2020-04-11 04:34:54,-18.03427777777778,36.48869444444445,426982.5,11.444273091169734,True,-30.34135437011719,-6.706056594848633,32.56644058227539
267,2020-04-11 04:34:55,-17.98541666666667,36.52875,426965.0,11.495848703366148,True,-29.555683135986328,-6.6240553855896,32.53573989868164
268,2020-04-11 04:34:56,-17.936527777777776,36.56877777777778,426947.53125,11.547422608015271,True,-30.230152130126953,-6.561480522155763,32.3216552734375
269,2020-04-11 04:34:58,-17.838749999999997,36.64872222222222,426912.59375,11.650561025803402,True,-30.80571556091309,-6.5057220458984375,32.29767608642578
270,2020-04-11 04:34:59,-17.78986111111111,36.68866666666666,426895.15625,11.702125538942411,True,-30.33134841918945,-6.5710105895996085,32.443607330322266
271,2020-04-11 04:35:00,-17.740944444444445,36.72858333333333,426877.71875,11.75369090585507,True,-30.175518035888672,-6.399793148040772,32.427032470703125
272,2020-04-11 04:35:01,-17.692027777777778,36.76847222222222,426860.3125,11.805250296352202,True,-30.12664031982422,-6.531940460205077,32.323604583740234
273,2020-04-11 04:35:02,-17.643083333333333,36.80836111111111,426842.9375,11.856807979302044,True,-30.09262084960937,-6.446302890777588,32.345020294189446
274,2020-04-11 04:35:03,-17.59413888888889,36.848194444444445,426825.53125,11.908362247157301,True,-29.98013114929199,-6.395465850830077,32.210826873779304
275,2020-04-11 04:35:04,-17.545194444444448,36.88802777777778,426808.1875,11.959916515012555,True,-29.79096031188965,-6.592484474182129,31.96150207519531
276,2020-04-11 04:35:05,-17.496222222222222,36.92783333333333,426790.8125,12.011464806452286,True,-29.76456451416016,-6.573945999145508,31.87786293029785
277,2020-04-11 04:35:06,-17.44725,36.96761111111111,426773.5,12.063013951665669,True,-29.820556640625,-6.529878616333008,31.830501556396484
278,2020-04-11 04:35:07,-17.39825,37.00736111111111,426756.1875,12.114556266689876,True,-29.710208892822266,-6.548109531402588,31.956802368164066
279,2020-04-11 04:35:08,-17.349277777777775,37.04708333333333,426738.875,12.166097727940441,True,-29.58272361755371,-6.55103874206543,31.751955032348636
280,2020-04-11 04:35:09,-17.300250000000002,37.08680555555556,426721.59375,12.21763662787006,True,-29.36306190490723,-6.594932556152344,31.71418571472168
281,2020-04-11 04:35:10,-17.25125,37.126472222222226,426704.3125,12.269171258931456,True,-29.3322696685791,-6.5549983978271475,31.785602569580078
282,2020-04-11 04:35:11,-17.202222222222222,37.16613888888889,426687.03125,12.320701621124616,True,-29.358562469482425,-6.736400604248048,31.8236026763916
283,2020-04-11 04:35:13,-17.10413888888889,37.24538888888889,426652.5625,12.423758930416353,True,-29.30635643005371,-6.753130912780763,31.905803680419922
284,2020-04-11 04:35:14,-17.055083333333336,37.285,426635.375,12.47528075487305,True,-29.340801239013672,-6.731516361236572,31.946224212646484
285,2020-04-11 04:35:15,-17.006027777777778,37.324555555555555,426618.15625,12.526799164235165,True,-29.265514373779297,-6.878806591033936,31.869171142578125
286,2020-04-11 04:35:16,-16.956972222222223,37.364111111111114,426601.0,12.578315866049989,True,-29.480926513671875,-7.043924331665039,31.99017143249512
287,2020-04-11 04:35:17,-16.907888888888888,37.403638888888885,426583.8125,12.629828298996575,True,-29.48967170715332,-7.003308296203612,31.963212966918945
288,2020-04-11 04:35:18,-16.858805555555556,37.44311111111111,426566.6875,12.681335609301287,True,-29.493276596069336,-7.10026741027832,31.873210906982425
289,2020-04-11 04:35:19,-16.809694444444446,37.48261111111111,426549.53125,12.732842065832354,True,-29.499290466308594,-7.0709381103515625,31.87270164489746
290,2020-04-11 04:35:20,-16.760583333333333,37.52205555555555,426532.4375,12.784343399721545,True,-29.51630401611328,-7.210476875305176,31.792346954345703
291,2020-04-11 04:35:21,-16.71147222222222,37.561499999999995,426515.3125,12.835839610968854,True,-29.5944766998291,-7.0402464866638175,32.00069046020508
292,2020-04-11 04:35:22,-16.662333333333333,37.60088888888889,426498.25,12.887334114668874,True,-29.605621337890625,-7.016639232635497,31.88552284240723
293,2020-04-11 04:35:23,-16.613194444444446,37.640277777777776,426481.1875,12.938826057047956,True,-29.539003372192386,-6.936835765838622,31.78554916381836
294,2020-04-11 04:35:24,-16.564055555555555,37.67966666666666,426464.125,12.990312876785154,True,-29.465612411499023,-6.900985240936278,31.55272102355957
